name,address,lat,lon,ElecDayVotes,EarlyVotes,BallotsCast,WaitTimeHr
Serrania Charter for Enriched Studies Elementary School,5014 Serrania Ave Woodland Hills CA 91364,34.16052,-118.58735,1022.0,837.0,1859.0,2.67
Shepherd Lutheran Church,23838 Kittridge St Canoga Park CA 91307,34.1902,-118.6464,,,,
Sherman Oaks / East Valley Adult Center,5056 Van Nuys Blvd Sherman Oaks CA 91403,34.16319,-118.44838,1002.0,2098.0,3100.0,5.62
Sierra Vista Jr High School,19425 Stillmore St Canyon Country CA 91351,34.41938,-118.47397,1121.0,205.0,1326.0,1.2
Silverlake Indep Jewish Community Center,1110 Bates Ave Los Angeles CA 90029,34.09477,-118.2823,1373.0,1193.0,2566.0,1.07
Simms Park Community Center,16614 Clark Ave Bellflower CA 90706,33.88313,-118.13302,977.0,507.0,1484.0,2.22
West Knoll Apartments,838 N West Knoll Dr West Hollywood CA 90069,34.08586,-118.37715,967.0,1022.0,1989.0,4.58
Sonia Sotomayor Arts & Sciences Magnet,2050 N San Fernando Rd Los Angeles CA 90065,34.10226,-118.2374,1026.0,175.0,1201.0,1.2
Walter Reed Middle School,4525 Irvine Ave North Hollywood CA 91602,34.15296,-118.3861,978.0,587.0,1565.0,4.2
Whittwood Branch Library,10537 Santa Gertrudes Ave Whittier CA 90603,33.93982,-117.99359,979.0,435.0,1414.0,1.75
South Pasadena Public Library,1115 El Centro St South Pasadena CA 91030,34.11437,-118.15582,1818.0,1104.0,2922.0,1.42
South Pasadena War Memorial,435 Fair Oaks Ave South Pasadena CA 91030,34.12084,-118.15062,1037.0,271.0,1308.0,1.12
St Bedes Episcopal Church,3590 Grand View Blvd Los Angeles CA 90066,34.00942,-118.43397,1286.0,926.0,2212.0,2.3
Temple City Unified School District,9700 E Las Tunas Dr Temple City CA 91780,34.10686,-118.05776,990.0,489.0,1479.0,1.82
St Casimir Church,3855 Evans St Los Angeles CA 90027,34.10802,-118.27525,1495.0,630.0,2125.0,1.68
The Oriental Mission Church,424 N Western Ave Los Angeles CA 90004,34.07878,-118.30883,991.0,206.0,1197.0,1.72
Westwood Charter School,2050 Selby Ave Los Angeles CA 90025,34.04736,-118.42994,993.0,744.0,1737.0,3.32
Van Nuys Elementary School,6464 Sylmar Ave Van Nuys CA 91401,34.18815,-118.44544,1008.0,197.0,1205.0,3.0
Victory Boulevard Elementary School,6315 Radford Ave North Hollywood CA 91606,34.18559,-118.39229,1015.0,261.0,1276.0,1.73
UCLA Ackerman Union,308 Westwood Plaza Los Angeles CA 90095,34.07042,-118.44415,1026.0,993.0,2019.0,3.55
Sun Valley Senior High,9171 Telfair Ave Sun Valley CA 91352,34.23604,-118.39703,,,,
Taylor Reception Hall,1775 N Indian Hill Blvd Claremont CA 91711,34.11543,-117.72093,1815.0,917.0,2732.0,0.75
The Help Group,13130 Burbank Blvd Sherman Oaks CA 91401,34.17181,-118.41923,1081.0,207.0,1288.0,2.33
Virgil Middle School,152 N Vermont Ave Los Angeles CA 90004,34.07386,-118.29124,1092.0,222.0,1314.0,2.22
Trinity Lutheran Church,997 E Walnut Pasadena CA 91106,34.14972,-118.12999,1093.0,231.0,1324.0,0.95
Westfield Century City,10250 Santa Monica Blvd Los Angeles CA 90067,34.059,-118.41887,1097.0,720.0,1817.0,3.77
Valencia Library,23743 W Valencia Blvd Santa Clarita CA 91355,34.4154,-118.55089,,,,
Valley Plaza Recreation Center,12240 Archwood St North Hollywood CA 91606,34.19192,-118.40054,1154.0,267.0,1421.0,1.55
Valley Village Senior Apartments,12111 Chandler Blvd Valley Village CA 91607,34.16904,-118.39746,,,,
Valleydale Park,5525 N Lark Ellen Ave Azusa CA 91702,34.1124,-117.91691,,,,
Victory Park,2575 Paloma St Pasadena CA 91107,34.15935,-118.09583,1181.0,603.0,1784.0,1.98
Will & Ariel Durant Library,7140 W Sunset Blvd Los Angeles CA 90046,34.09773,-118.34566,1186.0,439.0,1625.0,2.67
Westminster Presbyterian Church,1757 N Lake Ave Pasadena CA 91104,34.17642,-118.13243,1191.0,392.0,1583.0,1.23
Veterans Memorial Complex,4117 Overland Ave Culver City CA 90230,34.01295,-118.40253,1887.0,1647.0,3534.0,2.03
Virginia Park,2200 Virginia Ave Santa Monica CA 90404,34.0213,-118.46819,1215.0,549.0,1764.0,4.13
Vineyard Recreation Center,2942 Vineyard Ave Los Angeles CA 90016,34.02825,-118.34636,,,,
Walnut Elementary School,4701 Walnut St Baldwin Park CA 91706,34.09814,-117.97638,,,,
"Westfield Topanga, Rose Goldwater Community Center",21710 Vanowen St Canoga Park CA 91303,34.1935,-118.60227,1296.0,758.0,2054.0,3.02
Westside Baptist Church,1490 W 23rd St Long Beach CA 90810,33.79885,-118.21195,,,,
Workman Avenue Elementary School,1941 E Workman Ave West Covina CA 91791,34.07643,-117.90442,,,,
Brand Library & Art Center,1601 W Mountain St Glendale CA 91201,34.18264,-118.27644,788.0,446.0,1234.0,2.08
Catalina Country Club,1 Country Club Dr Avalon CA 90704,33.34016,-118.32962,,,,
Don Knabe Community Regional Park,19700 Bloomfield Ave Cerritos CA 90703,33.85209,-118.06223,,,,
Lakes Community Center,17520 Elizabeth Lake Rd Lake Hughes CA 93532,34.67304,-118.43973,325.0,58.0,383.0,0.0
The Great Caesar's Banquet Hall,6723 Foothill Boulevard Tujunga CA 91042,34.24768,-118.27855,,,,
Ward Villas for Seniors,1177 W Adams Blvd Los Angeles CA 90007,34.03289,-118.28523,,,,
